comunidad,año,ambito,delitos
Murcia,2014,CREENCIAS O PRÁCTICAS RELIGIOSAS,2
Murcia,2024,DISFOBIA,0
Murcia,2023,DISFOBIA,0
Murcia,2022,DISFOBIA,0
Murcia,2021,DISFOBIA,1
Murcia,2020,DISFOBIA,0
Murcia,2019,DISFOBIA,2
Murcia,2018,DISFOBIA,0
Murcia,2017,DISFOBIA,1
Murcia,2016,DISFOBIA,9
Murcia,2015,DISFOBIA,13
Murcia,2014,DISFOBIA,3
Murcia,2024,DISCRIMINACIÓN GENERACIONAL,0
Murcia,2023,DISCRIMINACIÓN GENERACIONAL,1
Murcia,2022,DISCRIMINACIÓN GENERACIONAL,0
Murcia,2021,DISCRIMINACIÓN GENERACIONAL,1
Murcia,2020,DISCRIMINACIÓN GENERACIONAL,0
Murcia,2019,DISCRIMINACIÓN GENERACIONAL,3
Murcia,2018,DISCRIMINACIÓN GENERACIONAL,0
Murcia,2017,DISCRIMINACIÓN GENERACIONAL,0
Murcia,2016,DISCRIMINACIÓN GENERACIONAL,0
Murcia,2015,DISCRIMINACIÓN GENERACIONAL,0
Murcia,2014,DISCRIMINACIÓN GENERACIONAL,0
Murcia,2024,DISCRIMINACIÓN POR RAZÓN DE ENFERMEDAD,0
Murcia,2023,DISCRIMINACIÓN POR RAZÓN DE ENFERMEDAD,0
Murcia,2022,DISCRIMINACIÓN POR RAZÓN DE ENFERMEDAD,0
Murcia,2021,DISCRIMINACIÓN POR RAZÓN DE ENFERMEDAD,0
Murcia,2020,DISCRIMINACIÓN POR RAZÓN DE ENFERMEDAD,0
Murcia,2019,DISCRIMINACIÓN POR RAZÓN DE ENFERMEDAD,0
Murcia,2018,DISCRIMINACIÓN POR RAZÓN DE ENFERMEDAD,0
Murcia,2017,DISCRIMINACIÓN POR RAZÓN DE ENFERMEDAD,0
Murcia,2016,DISCRIMINACIÓN POR RAZÓN DE ENFERMEDAD,0
Murcia,2015,DISCRIMINACIÓN POR RAZÓN DE ENFERMEDAD,0
Murcia,2014,DISCRIMINACIÓN POR RAZÓN DE ENFERMEDAD,0
Murcia,2024,DISCRIMINACIÓN POR RAZÓN DE SEXO/GÉNERO,6
Murcia,2023,DISCRIMINACIÓN POR RAZÓN DE SEXO/GÉNERO,3
Murcia,2022,DISCRIMINACIÓN POR RAZÓN DE SEXO/GÉNERO,1
Murcia,2021,DISCRIMINACIÓN POR RAZÓN DE SEXO/GÉNERO,5
Murcia,2020,DISCRIMINACIÓN POR RAZÓN DE SEXO/GÉNERO,1
Murcia,2019,DISCRIMINACIÓN POR RAZÓN DE SEXO/GÉNERO,3
Murcia,2018,DISCRIMINACIÓN POR RAZÓN DE SEXO/GÉNERO,2
Murcia,2017,DISCRIMINACIÓN POR RAZÓN DE SEXO/GÉNERO,1
Murcia,2016,DISCRIMINACIÓN POR RAZÓN DE SEXO/GÉNERO,0
Murcia,2015,DISCRIMINACIÓN POR RAZÓN DE SEXO/GÉNERO,0
Murcia,2014,DISCRIMINACIÓN POR RAZÓN DE SEXO/GÉNERO,0
Murcia,2024,IDEOLOGIA,1
Murcia,2023,IDEOLOGIA,3
Murcia,2022,IDEOLOGIA,2
Murcia,2021,IDEOLOGIA,5
Murcia,2020,IDEOLOGIA,6
Murcia,2019,IDEOLOGIA,8
Murcia,2018,IDEOLOGIA,6
Murcia,2017,IDEOLOGIA,15
Murcia,2016,IDEOLOGIA,18
Murcia,2015,IDEOLOGIA,9
Murcia,2014,IDEOLOGIA,0
Murcia,2024,ISLAMOFOBIA,1
Murcia,2023,ISLAMOFOBIA,0
Murcia,2022,ISLAMOFOBIA,0
Murcia,2021,ISLAMOFOBIA,0
Murcia,2020,ISLAMOFOBIA,0
Murcia,2019,ISLAMOFOBIA,0
Murcia,2018,ISLAMOFOBIA,0
Murcia,2017,ISLAMOFOBIA,0
Murcia,2016,ISLAMOFOBIA,0
Murcia,2015,ISLAMOFOBIA,0
Murcia,2014,ISLAMOFOBIA,0
Murcia,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,15
Murcia,2023,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,11
Murcia,2022,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,10
Murcia,2021,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,7
Murcia,2020,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,4
Murcia,2019,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,3
Murcia,2018,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,4
Murcia,2017,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,5
Murcia,2016,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,2
Murcia,2015,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,4
Murcia,2014,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,11
Murcia,2024,RACISMO/XENOFOBIA,18
Murcia,2023,RACISMO/XENOFOBIA,28
Murcia,2022,RACISMO/XENOFOBIA,6
Murcia,2021,RACISMO/XENOFOBIA,11
Murcia,2020,RACISMO/XENOFOBIA,11
Murcia,2019,RACISMO/XENOFOBIA,3
Murcia,2018,RACISMO/XENOFOBIA,9
Murcia,2017,RACISMO/XENOFOBIA,5
Murcia,2016,RACISMO/XENOFOBIA,7
Murcia,2015,RACISMO/XENOFOBIA,3
Murcia,2014,RACISMO/XENOFOBIA,4
Murcia,2024,TOTAL ámbitos,48
Murcia,2023,TOTAL ámbitos,49
Murcia,2022,TOTAL ámbitos,24
Murcia,2021,TOTAL ámbitos,31
Murcia,2020,TOTAL ámbitos,26
Murcia,2019,TOTAL ámbitos,25
Murcia,2018,TOTAL ámbitos,22
Murcia,2017,TOTAL ámbitos,30
Murcia,2016,TOTAL ámbitos,37
Murcia,2015,TOTAL ámbitos,31
Murcia,2014,TOTAL ámbitos,20
Navarra,2024,ANTIGITANISMO,2
Navarra,2023,ANTIGITANISMO,0
Navarra,2022,ANTIGITANISMO,0
Navarra,2021,ANTIGITANISMO,0
Navarra,2020,ANTIGITANISMO,4
Navarra,2019,ANTIGITANISMO,2
Navarra,2018,ANTIGITANISMO,0
Navarra,2017,ANTIGITANISMO,0
Navarra,2016,ANTIGITANISMO,0
Navarra,2015,ANTIGITANISMO,0
Navarra,2014,ANTIGITANISMO,0
Navarra,2024,ANTISEMITISMO,0
Navarra,2023,ANTISEMITISMO,0
Navarra,2022,ANTISEMITISMO,0
Navarra,2021,ANTISEMITISMO,0
Navarra,2020,ANTISEMITISMO,0
Navarra,2019,ANTISEMITISMO,0
Navarra,2018,ANTISEMITISMO,0
Navarra,2017,ANTISEMITISMO,0
Navarra,2016,ANTISEMITISMO,0
Navarra,2015,ANTISEMITISMO,2
Navarra,2014,ANTISEMITISMO,0
Navarra,2024,APOROFOBIA,0
Navarra,2023,APOROFOBIA,0
Navarra,2022,APOROFOBIA,0
Navarra,2021,APOROFOBIA,0
Navarra,2020,APOROFOBIA,0
Navarra,2019,APOROFOBIA,0
Navarra,2018,APOROFOBIA,0
Navarra,2017,APOROFOBIA,0
Navarra,2016,APOROFOBIA,0
Navarra,2015,APOROFOBIA,0
Navarra,2014,APOROFOBIA,0
Navarra,2024,CREENCIAS O PRÁCTICAS RELIGIOSAS,4
Navarra,2023,CREENCIAS O PRÁCTICAS RELIGIOSAS,1
Navarra,2022,CREENCIAS O PRÁCTICAS RELIGIOSAS,1
Navarra,2021,CREENCIAS O PRÁCTICAS RELIGIOSAS,4
Navarra,2020,CREENCIAS O PRÁCTICAS RELIGIOSAS,3
Navarra,2019,CREENCIAS O PRÁCTICAS RELIGIOSAS,1
Navarra,2018,CREENCIAS O PRÁCTICAS RELIGIOSAS,1
Navarra,2017,CREENCIAS O PRÁCTICAS RELIGIOSAS,1
Navarra,2016,CREENCIAS O PRÁCTICAS RELIGIOSAS,7
Navarra,2015,CREENCIAS O PRÁCTICAS RELIGIOSAS,0
Navarra,2014,CREENCIAS O PRÁCTICAS RELIGIOSAS,2
Navarra,2024,DISFOBIA,1
Navarra,2023,DISFOBIA,0
Navarra,2022,DISFOBIA,1
Navarra,2021,DISFOBIA,1
Navarra,2020,DISFOBIA,0
Navarra,2019,DISFOBIA,1
Navarra,2018,DISFOBIA,0
Navarra,2017,DISFOBIA,0
Navarra,2016,DISFOBIA,2
Navarra,2015,DISFOBIA,0
Navarra,2014,DISFOBIA,0
Navarra,2024,DISCRIMINACIÓN GENERACIONAL,5
Navarra,2023,DISCRIMINACIÓN GENERACIONAL,9
Navarra,2022,DISCRIMINACIÓN GENERACIONAL,0
Navarra,2021,DISCRIMINACIÓN GENERACIONAL,1
Navarra,2020,DISCRIMINACIÓN GENERACIONAL,0
Navarra,2019,DISCRIMINACIÓN GENERACIONAL,1
Navarra,2018,DISCRIMINACIÓN GENERACIONAL,0
Navarra,2017,DISCRIMINACIÓN GENERACIONAL,0
Navarra,2016,DISCRIMINACIÓN GENERACIONAL,0
Navarra,2015,DISCRIMINACIÓN GENERACIONAL,0
Navarra,2014,DISCRIMINACIÓN GENERACIONAL,0
Navarra,2024,DISCRIMINACIÓN POR RAZÓN DE ENFERMEDAD,0
Navarra,2023,DISCRIMINACIÓN POR RAZÓN DE ENFERMEDAD,0
Navarra,2022,DISCRIMINACIÓN POR RAZÓN DE ENFERMEDAD,0
Navarra,2021,DISCRIMINACIÓN POR RAZÓN DE ENFERMEDAD,0
Navarra,2020,DISCRIMINACIÓN POR RAZÓN DE ENFERMEDAD,1
Navarra,2019,DISCRIMINACIÓN POR RAZÓN DE ENFERMEDAD,0
Navarra,2018,DISCRIMINACIÓN POR RAZÓN DE ENFERMEDAD,0
Navarra,2017,DISCRIMINACIÓN POR RAZÓN DE ENFERMEDAD,0
Navarra,2016,DISCRIMINACIÓN POR RAZÓN DE ENFERMEDAD,0
Navarra,2015,DISCRIMINACIÓN POR RAZÓN DE ENFERMEDAD,0
Navarra,2014,DISCRIMINACIÓN POR RAZÓN DE ENFERMEDAD,0
Navarra,2024,DISCRIMINACIÓN POR RAZÓN DE SEXO/GÉNERO,45
Navarra,2023,DISCRIMINACIÓN POR RAZÓN DE SEXO/GÉNERO,53
Navarra,2022,DISCRIMINACIÓN POR RAZÓN DE SEXO/GÉNERO,26
Navarra,2021,DISCRIMINACIÓN POR RAZÓN DE SEXO/GÉNERO,0
Navarra,2020,DISCRIMINACIÓN POR RAZÓN DE SEXO/GÉNERO,3
Navarra,2019,DISCRIMINACIÓN POR RAZÓN DE SEXO/GÉNERO,0
Navarra,2018,DISCRIMINACIÓN POR RAZÓN DE SEXO/GÉNERO,2
Navarra,2017,DISCRIMINACIÓN POR RAZÓN DE SEXO/GÉNERO,0
Navarra,2016,DISCRIMINACIÓN POR RAZÓN DE SEXO/GÉNERO,1
Navarra,2015,DISCRIMINACIÓN POR RAZÓN DE SEXO/GÉNERO,0
Navarra,2014,DISCRIMINACIÓN POR RAZÓN DE SEXO/GÉNERO,0
Navarra,2024,IDEOLOGIA,10
Navarra,2023,IDEOLOGIA,8
Navarra,2022,IDEOLOGIA,30
Navarra,2021,IDEOLOGIA,23
Navarra,2020,IDEOLOGIA,21
Navarra,2019,IDEOLOGIA,16
Navarra,2018,IDEOLOGIA,4
Navarra,2017,IDEOLOGIA,4
Navarra,2016,IDEOLOGIA,7
Navarra,2015,IDEOLOGIA,5
Navarra,2014,IDEOLOGIA,0
Navarra,2024,ISLAMOFOBIA,0
Navarra,2023,ISLAMOFOBIA,0
Navarra,2022,ISLAMOFOBIA,0
Navarra,2021,ISLAMOFOBIA,0
Navarra,2020,ISLAMOFOBIA,0
Navarra,2019,ISLAMOFOBIA,0
Navarra,2018,ISLAMOFOBIA,0
Navarra,2017,ISLAMOFOBIA,0
Navarra,2016,ISLAMOFOBIA,0
Navarra,2015,ISLAMOFOBIA,0
Navarra,2014,ISLAMOFOBIA,0
Navarra,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,14
Navarra,2023,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,6
Navarra,2022,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,8
Navarra,2021,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,4
Navarra,2020,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,4
Navarra,2019,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,0
Navarra,2018,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,1
Navarra,2017,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,5
Navarra,2016,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,10
Navarra,2015,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,5
Navarra,2014,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,9
Navarra,2024,RACISMO/XENOFOBIA,14
Navarra,2023,RACISMO/XENOFOBIA,18
Navarra,2022,RACISMO/XENOFOBIA,16
Navarra,2021,RACISMO/XENOFOBIA,12
Navarra,2020,RACISMO/XENOFOBIA,15
Navarra,2019,RACISMO/XENOFOBIA,10
Navarra,2018,RACISMO/XENOFOBIA,2
Navarra,2017,RACISMO/XENOFOBIA,4
Navarra,2016,RACISMO/XENOFOBIA,4
Navarra,2015,RACISMO/XENOFOBIA,19
Navarra,2014,RACISMO/XENOFOBIA,13
Navarra,2024,TOTAL ámbitos,95
Navarra,2023,TOTAL ámbitos,95
Navarra,2022,TOTAL ámbitos,82
Navarra,2021,TOTAL ámbitos,45
Navarra,2020,TOTAL ámbitos,51
Navarra,2019,TOTAL ámbitos,31
Navarra,2018,TOTAL ámbitos,10
Navarra,2017,TOTAL ámbitos,14
Navarra,2016,TOTAL ámbitos,31
Navarra,2015,TOTAL ámbitos,31
Navarra,2014,TOTAL ámbitos,24
País Vasco,2024,ANTIGITANISMO,0
País Vasco,2023,ANTIGITANISMO,0
País Vasco,2022,ANTIGITANISMO,9
País Vasco,2021,ANTIGITANISMO,11
País Vasco,2020,ANTIGITANISMO,6
País Vasco,2019,ANTIGITANISMO,0
País Vasco,2018,ANTIGITANISMO,0
País Vasco,2017,ANTIGITANISMO,0
País Vasco,2016,ANTIGITANISMO,0
País Vasco,2015,ANTIGITANISMO,0
País Vasco,2014,ANTIGITANISMO,0
País Vasco,2024,ANTISEMITISMO,2
País Vasco,2023,ANTISEMITISMO,0
País Vasco,2022,ANTISEMITISMO,0
País Vasco,2021,ANTISEMITISMO,0
País Vasco,2020,ANTISEMITISMO,1
País Vasco,2019,ANTISEMITISMO,1
País Vasco,2018,ANTISEMITISMO,0
País Vasco,2017,ANTISEMITISMO,0
País Vasco,2016,ANTISEMITISMO,0
País Vasco,2015,ANTISEMITISMO,3
País Vasco,2014,ANTISEMITISMO,3
País Vasco,2024,APOROFOBIA,0
País Vasco,2023,APOROFOBIA,2
País Vasco,2022,APOROFOBIA,1
País Vasco,2021,APOROFOBIA,2
País Vasco,2020,APOROFOBIA,2
País Vasco,2019,APOROFOBIA,3
País Vasco,2018,APOROFOBIA,2
País Vasco,2017,APOROFOBIA,1
País Vasco,2016,APOROFOBIA,2
País Vasco,2015,APOROFOBIA,1
País Vasco,2014,APOROFOBIA,0
País Vasco,2024,CREENCIAS O PRÁCTICAS RELIGIOSAS,7
País Vasco,2023,CREENCIAS O PRÁCTICAS RELIGIOSAS,0
País Vasco,2022,CREENCIAS O PRÁCTICAS RELIGIOSAS,3
País Vasco,2021,CREENCIAS O PRÁCTICAS RELIGIOSAS,3
País Vasco,2020,CREENCIAS O PRÁCTICAS RELIGIOSAS,0
País Vasco,2019,CREENCIAS O PRÁCTICAS RELIGIOSAS,8
País Vasco,2018,CREENCIAS O PRÁCTICAS RELIGIOSAS,7
País Vasco,2017,CREENCIAS O PRÁCTICAS RELIGIOSAS,6
País Vasco,2016,CREENCIAS O PRÁCTICAS RELIGIOSAS,3
País Vasco,2015,CREENCIAS O PRÁCTICAS RELIGIOSAS,12
País Vasco,2014,CREENCIAS O PRÁCTICAS RELIGIOSAS,2
País Vasco,2024,DISFOBIA,2
País Vasco,2023,DISFOBIA,6
País Vasco,2022,DISFOBIA,7
País Vasco,2021,DISFOBIA,7
País Vasco,2020,DISFOBIA,25
País Vasco,2019,DISFOBIA,6
País Vasco,2018,DISFOBIA,3
País Vasco,2017,DISFOBIA,2
País Vasco,2016,DISFOBIA,4
País Vasco,2015,DISFOBIA,2
País Vasco,2014,DISFOBIA,9
País Vasco,2024,DISCRIMINACIÓN GENERACIONAL,0
País Vasco,2023,DISCRIMINACIÓN GENERACIONAL,4
País Vasco,2022,DISCRIMINACIÓN GENERACIONAL,1
País Vasco,2021,DISCRIMINACIÓN GENERACIONAL,0
País Vasco,2020,DISCRIMINACIÓN GENERACIONAL,1
País Vasco,2019,DISCRIMINACIÓN GENERACIONAL,0
País Vasco,2018,DISCRIMINACIÓN GENERACIONAL,0
País Vasco,2017,DISCRIMINACIÓN GENERACIONAL,0
País Vasco,2016,DISCRIMINACIÓN GENERACIONAL,0
País Vasco,2015,DISCRIMINACIÓN GENERACIONAL,0
País Vasco,2014,DISCRIMINACIÓN GENERACIONAL,0
País Vasco,2024,DISCRIMINACIÓN POR RAZÓN DE ENFERMEDAD,0
País Vasco,2023,DISCRIMINACIÓN POR RAZÓN DE ENFERMEDAD,0
País Vasco,2022,DISCRIMINACIÓN POR RAZÓN DE ENFERMEDAD,0
País Vasco,2021,DISCRIMINACIÓN POR RAZÓN DE ENFERMEDAD,1
País Vasco,2020,DISCRIMINACIÓN POR RAZÓN DE ENFERMEDAD,0
País Vasco,2019,DISCRIMINACIÓN POR RAZÓN DE ENFERMEDAD,0
País Vasco,2018,DISCRIMINACIÓN POR RAZÓN DE ENFERMEDAD,0
País Vasco,2017,DISCRIMINACIÓN POR RAZÓN DE ENFERMEDAD,0
País Vasco,2016,DISCRIMINACIÓN POR RAZÓN DE ENFERMEDAD,0
País Vasco,2015,DISCRIMINACIÓN POR RAZÓN DE ENFERMEDAD,0
País Vasco,2014,DISCRIMINACIÓN POR RAZÓN DE ENFERMEDAD,0
País Vasco,2024,DISCRIMINACIÓN POR RAZÓN DE SEXO/GÉNERO,9
País Vasco,2023,DISCRIMINACIÓN POR RAZÓN DE SEXO/GÉNERO,15
País Vasco,2022,DISCRIMINACIÓN POR RAZÓN DE SEXO/GÉNERO,64
País Vasco,2021,DISCRIMINACIÓN POR RAZÓN DE SEXO/GÉNERO,16
País Vasco,2020,DISCRIMINACIÓN POR RAZÓN DE SEXO/GÉNERO,15
País Vasco,2019,DISCRIMINACIÓN POR RAZÓN DE SEXO/GÉNERO,3
País Vasco,2018,DISCRIMINACIÓN POR RAZÓN DE SEXO/GÉNERO,0
País Vasco,2017,DISCRIMINACIÓN POR RAZÓN DE SEXO/GÉNERO,0
País Vasco,2016,DISCRIMINACIÓN POR RAZÓN DE SEXO/GÉNERO,0
País Vasco,2015,DISCRIMINACIÓN POR RAZÓN DE SEXO/GÉNERO,1
País Vasco,2014,DISCRIMINACIÓN POR RAZÓN DE SEXO/GÉNERO,0
País Vasco,2024,IDEOLOGIA,18
País Vasco,2023,IDEOLOGIA,28
País Vasco,2022,IDEOLOGIA,29
País Vasco,2021,IDEOLOGIA,10
País Vasco,2020,IDEOLOGIA,22
País Vasco,2019,IDEOLOGIA,16
País Vasco,2018,IDEOLOGIA,15
País Vasco,2017,IDEOLOGIA,28
País Vasco,2016,IDEOLOGIA,39
País Vasco,2015,IDEOLOGIA,26
País Vasco,2014,IDEOLOGIA,0
País Vasco,2024,ISLAMOFOBIA,1
País Vasco,2023,ISLAMOFOBIA,0
País Vasco,2022,ISLAMOFOBIA,0
País Vasco,2021,ISLAMOFOBIA,0
País Vasco,2020,ISLAMOFOBIA,0
País Vasco,2019,ISLAMOFOBIA,0
País Vasco,2018,ISLAMOFOBIA,0
País Vasco,2017,ISLAMOFOBIA,0
País Vasco,2016,ISLAMOFOBIA,0
País Vasco,2015,ISLAMOFOBIA,0
País Vasco,2014,ISLAMOFOBIA,0
País Vasco,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,54
País Vasco,2023,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,37
País Vasco,2022,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,88
País Vasco,2021,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,65
País Vasco,2020,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,45
País Vasco,2019,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,12
País Vasco,2018,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,34
País Vasco,2017,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,30
País Vasco,2016,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,30
País Vasco,2015,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,27
País Vasco,2014,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,14
País Vasco,2024,RACISMO/XENOFOBIA,148
País Vasco,2023,RACISMO/XENOFOBIA,179
País Vasco,2022,RACISMO/XENOFOBIA,205
País Vasco,2021,RACISMO/XENOFOBIA,149
País Vasco,2020,RACISMO/XENOFOBIA,104
País Vasco,2019,RACISMO/XENOFOBIA,54
País Vasco,2018,RACISMO/XENOFOBIA,60
País Vasco,2017,RACISMO/XENOFOBIA,67
País Vasco,2016,RACISMO/XENOFOBIA,63
País Vasco,2015,RACISMO/XENOFOBIA,129
País Vasco,2014,RACISMO/XENOFOBIA,89
País Vasco,2024,TOTAL ámbitos,241
País Vasco,2023,TOTAL ámbitos,271
País Vasco,2022,TOTAL ámbitos,407
País Vasco,2021,TOTAL ámbitos,264
País Vasco,2020,TOTAL ámbitos,221
País Vasco,2019,TOTAL ámbitos,103
País Vasco,2018,TOTAL ámbitos,121
País Vasco,2017,TOTAL ámbitos,134
País Vasco,2016,TOTAL ámbitos,141
País Vasco,2015,TOTAL ámbitos,201
País Vasco,2014,TOTAL ámbitos,117
La Rioja,2024,ANTIGITANISMO,0
La Rioja,2023,ANTIGITANISMO,0
La Rioja,2022,ANTIGITANISMO,0
La Rioja,2021,ANTIGITANISMO,0
La Rioja,2020,ANTIGITANISMO,0
La Rioja,2019,ANTIGITANISMO,1
La Rioja,2018,ANTIGITANISMO,0
La Rioja,2017,ANTIGITANISMO,0
La Rioja,2016,ANTIGITANISMO,0
La Rioja,2015,ANTIGITANISMO,0
La Rioja,2014,ANTIGITANISMO,0
La Rioja,2024,ANTISEMITISMO,0
La Rioja,2023,ANTISEMITISMO,0
La Rioja,2022,ANTISEMITISMO,0
La Rioja,2021,ANTISEMITISMO,0
La Rioja,2020,ANTISEMITISMO,0
La Rioja,2019,ANTISEMITISMO,0
La Rioja,2018,ANTISEMITISMO,0
La Rioja,2017,ANTISEMITISMO,0
La Rioja,2016,ANTISEMITISMO,0
La Rioja,2015,ANTISEMITISMO,0
La Rioja,2014,ANTISEMITISMO,0
La Rioja,2024,APOROFOBIA,0
La Rioja,2023,APOROFOBIA,0
La Rioja,2022,APOROFOBIA,0
La Rioja,2021,APOROFOBIA,0
La Rioja,2020,APOROFOBIA,0
La Rioja,2019,APOROFOBIA,0
La Rioja,2018,APOROFOBIA,0
La Rioja,2017,APOROFOBIA,0
La Rioja,2016,APOROFOBIA,0
La Rioja,2015,APOROFOBIA,0
La Rioja,2014,APOROFOBIA,0
La Rioja,2024,CREENCIAS O PRÁCTICAS RELIGIOSAS,2
La Rioja,2023,CREENCIAS O PRÁCTICAS RELIGIOSAS,0
La Rioja,2022,CREENCIAS O PRÁCTICAS RELIGIOSAS,0
La Rioja,2021,CREENCIAS O PRÁCTICAS RELIGIOSAS,0
La Rioja,2020,CREENCIAS O PRÁCTICAS RELIGIOSAS,0
La Rioja,2019,CREENCIAS O PRÁCTICAS RELIGIOSAS,0
La Rioja,2018,CREENCIAS O PRÁCTICAS RELIGIOSAS,0
La Rioja,2017,CREENCIAS O PRÁCTICAS RELIGIOSAS,1
La Rioja,2016,CREENCIAS O PRÁCTICAS RELIGIOSAS,0
La Rioja,2015,CREENCIAS O PRÁCTICAS RELIGIOSAS,1
La Rioja,2014,CREENCIAS O PRÁCTICAS RELIGIOSAS,0
La Rioja,2024,DISFOBIA,0
La Rioja,2023,DISFOBIA,0
La Rioja,2022,DISFOBIA,0
La Rioja,2021,DISFOBIA,0
La Rioja,2020,DISFOBIA,0
La Rioja,2019,DISFOBIA,0
La Rioja,2018,DISFOBIA,0
La Rioja,2017,DISFOBIA,0
La Rioja,2016,DISFOBIA,3
La Rioja,2015,DISFOBIA,2
La Rioja,2014,DISFOBIA,0
La Rioja,2024,DISCRIMINACIÓN GENERACIONAL,0
La Rioja,2023,DISCRIMINACIÓN GENERACIONAL,0
La Rioja,2022,DISCRIMINACIÓN GENERACIONAL,0
La Rioja,2021,DISCRIMINACIÓN GENERACIONAL,0
La Rioja,2020,DISCRIMINACIÓN GENERACIONAL,1
La Rioja,2019,DISCRIMINACIÓN GENERACIONAL,0
La Rioja,2018,DISCRIMINACIÓN GENERACIONAL,9
La Rioja,2017,DISCRIMINACIÓN GENERACIONAL,0
La Rioja,2016,DISCRIMINACIÓN GENERACIONAL,0
La Rioja,2015,DISCRIMINACIÓN GENERACIONAL,0
La Rioja,2014,DISCRIMINACIÓN GENERACIONAL,0
La Rioja,2024,DISCRIMINACIÓN POR RAZÓN DE ENFERMEDAD,0
La Rioja,2023,DISCRIMINACIÓN POR RAZÓN DE ENFERMEDAD,0
La Rioja,2022,DISCRIMINACIÓN POR RAZÓN DE ENFERMEDAD,0
La Rioja,2021,DISCRIMINACIÓN POR RAZÓN DE ENFERMEDAD,0
La Rioja,2020,DISCRIMINACIÓN POR RAZÓN DE ENFERMEDAD,0
La Rioja,2019,DISCRIMINACIÓN POR RAZÓN DE ENFERMEDAD,0
La Rioja,2018,DISCRIMINACIÓN POR RAZÓN DE ENFERMEDAD,0
La Rioja,2017,DISCRIMINACIÓN POR RAZÓN DE ENFERMEDAD,0
La Rioja,2016,DISCRIMINACIÓN POR RAZÓN DE ENFERMEDAD,0
La Rioja,2015,DISCRIMINACIÓN POR RAZÓN DE ENFERMEDAD,0
La Rioja,2014,DISCRIMINACIÓN POR RAZÓN DE ENFERMEDAD,0
La Rioja,2024,DISCRIMINACIÓN POR RAZÓN DE SEXO/GÉNERO,2
La Rioja,2023,DISCRIMINACIÓN POR RAZÓN DE SEXO/GÉNERO,2
La Rioja,2022,DISCRIMINACIÓN POR RAZÓN DE SEXO/GÉNERO,0
La Rioja,2021,DISCRIMINACIÓN POR RAZÓN DE SEXO/GÉNERO,0
La Rioja,2020,DISCRIMINACIÓN POR RAZÓN DE SEXO/GÉNERO,0
La Rioja,2019,DISCRIMINACIÓN POR RAZÓN DE SEXO/GÉNERO,0
La Rioja,2018,DISCRIMINACIÓN POR RAZÓN DE SEXO/GÉNERO,1
La Rioja,2017,DISCRIMINACIÓN POR RAZÓN DE SEXO/GÉNERO,0
La Rioja,2016,DISCRIMINACIÓN POR RAZÓN DE SEXO/GÉNERO,0
La Rioja,2015,DISCRIMINACIÓN POR RAZÓN DE SEXO/GÉNERO,0
La Rioja,2014,DISCRIMINACIÓN POR RAZÓN DE SEXO/GÉNERO,0
La Rioja,2024,IDEOLOGIA,1
La Rioja,2023,IDEOLOGIA,5
La Rioja,2022,IDEOLOGIA,3
La Rioja,2021,IDEOLOGIA,7
La Rioja,2020,IDEOLOGIA,3
La Rioja,2019,IDEOLOGIA,2
La Rioja,2018,IDEOLOGIA,9
La Rioja,2017,IDEOLOGIA,3
