tema,anio_objetivo,id_hilo,titulo_hilo,url_hilo,pagina,id_mensaje,numero_mensaje,usuario_hash,fecha_comentario,anio_comentario,es_mensaje_inicial,texto_original,texto_sin_citas,contiene_cita,texto_propio_vacio
inmigracion,2015,4514261,El problema que hemos creado,https://forocoches.com/foro/showthread.php?t=4514261,1,205816543,4,ad4fc7f560fc4c5a,2015-09-07 21:09:00,2015,False,"@
Anaknas","@
Anaknas",False,False
inmigracion,2015,4514261,El problema que hemos creado,https://forocoches.com/foro/showthread.php?t=4514261,1,205817378,5,ad4fc7f560fc4c5a,2015-09-07 21:19:00,2015,False,"Se me ha olvidado hablar de Yemen y de la competición por el poder regional Irán-Arabia.
Dejo este hilo del forero citado arriba que habla de la situación en Yemen.
http://www.forocoches.com/foro/showt...039&highlight=","Se me ha olvidado hablar de Yemen y de la competición por el poder regional Irán-Arabia.
Dejo este hilo del forero citado arriba que habla de la situación en Yemen.
http://www.forocoches.com/foro/showt...039&highlight=",False,False
inmigracion,2015,4514261,El problema que hemos creado,https://forocoches.com/foro/showthread.php?t=4514261,1,205818512,6,a81c8cc4b46c63eb,2015-09-07 21:30:00,2015,False,"Vaya, que raro que este hilo este tan muerto. Ya lo hacía por multipage","Vaya, que raro que este hilo este tan muerto. Ya lo hacía por multipage",False,False
inmigracion,2015,4514261,El problema que hemos creado,https://forocoches.com/foro/showthread.php?t=4514261,1,205818660,7,c3e77a00f45ab680,2015-09-07 21:32:00,2015,False,"Se les escapa de las manos a los progres hispanofobicos del foro,por eso no responden,bastante tienen con crear nuevos hilos con las palabras siria y cataluña en la pagina principal.","Se les escapa de las manos a los progres hispanofobicos del foro,por eso no responden,bastante tienen con crear nuevos hilos con las palabras siria y cataluña en la pagina principal.",False,False
inmigracion,2015,4514261,El problema que hemos creado,https://forocoches.com/foro/showthread.php?t=4514261,1,205819033,8,3221eda255a70afd,2015-09-07 21:36:00,2015,False,"Cita de
MTNZ!
@
Anaknas
Te dejo aquí hilos que me curre en su día (siento hacer autopromoción)
SOBRE AFGANISTAN:
http://www.forocoches.com/foro/showthread.php?t=4390172
Sobre SIRIA e ISIS:
http://www.forocoches.com/foro/showthread.php?t=4394859
Sobre una intervención de la OTAN en Siria a raiz de la ""crisis"" de ""refugiados"":
http://www.forocoches.com/foro/showthread.php?t=4509903
Y tampoco he encontrado más datos, además desde que me semibanearon, me caparon el buscador, shur","Te dejo aquí hilos que me curre en su día (siento hacer autopromoción)
SOBRE AFGANISTAN:
http://www.forocoches.com/foro/showthread.php?t=4390172
Sobre SIRIA e ISIS:
http://www.forocoches.com/foro/showthread.php?t=4394859
Sobre una intervención de la OTAN en Siria a raiz de la ""crisis"" de ""refugiados"":
http://www.forocoches.com/foro/showthread.php?t=4509903
Y tampoco he encontrado más datos, además desde que me semibanearon, me caparon el buscador, shur",True,False
inmigracion,2015,4514261,El problema que hemos creado,https://forocoches.com/foro/showthread.php?t=4514261,1,205842125,9,ad4fc7f560fc4c5a,2015-09-08 01:41:00,2015,False,"Cita de
Anaknas
Te dejo aquí hilos que me curre en su día (siento hacer autopromoción)
SOBRE AFGANISTAN:
http://www.forocoches.com/foro/showthread.php?t=4390172
Sobre SIRIA e ISIS:
http://www.forocoches.com/foro/showthread.php?t=4394859
Sobre una intervención de la OTAN en Siria a raiz de la ""crisis"" de ""refugiados"":
http://www.forocoches.com/foro/showthread.php?t=4509903
Y tampoco he encontrado más datos, además desde que me semibanearon, me caparon el buscador, shur
Me los leo mañana",Me los leo mañana,True,False
inmigracion,2015,4514261,El problema que hemos creado,https://forocoches.com/foro/showthread.php?t=4514261,1,205843166,10,ad4fc7f560fc4c5a,2015-09-08 02:02:00,2015,False,"Cita de
Titux2
Se les escapa de las manos a los progres hispanofobicos del foro,por eso no responden,bastante tienen con crear nuevos hilos con las palabras siria y cataluña en la pagina principal.",,True,True
inmigracion,2015,4514261,El problema que hemos creado,https://forocoches.com/foro/showthread.php?t=4514261,1,205846444,11,3221eda255a70afd,2015-09-08 03:31:00,2015,False,"Cita de
MTNZ!
Me los leo mañana
Si además, participas y respondes, ya te coronas.","Si además, participas y respondes, ya te coronas.",True,False
inmigracion,2015,4514261,El problema que hemos creado,https://forocoches.com/foro/showthread.php?t=4514261,1,205846658,12,5e54184fe742b196,2015-09-08 03:40:00,2015,False,"Cita de
MTNZ!
El origen del problema: Afganistán.
Todo empezó con la guerra de Afganistán de 1978. Un  antes una
revolución espontánea
contra un régimen totalmente impopular sorprendió tanto a la URSS como a EEUU. La guerra de Vietnam todavía estaba fresca en la memoria y la dinámica de la guerra fría continuaba. Guerras civiles con facciones pagadas por uno u otro bando existían en todo el globo. Con Afganistán no hubo excepción. Poco después del triunfo de la revolución,
EEUU pagó a los rebeldes del nuevo gobierno
, los conocidos como muyahidines. Entre ellos estaban Bin Laden y algunos aún más sangrientos, como
Gulbudin Hekmatiar.
El resultado es de todos conocido.
Este es un artículo de un periódico americano alabando a Bin Laden
Esto era Afganistán en 1978, durante el nuevo gobierno
Esto es Afganistán hoy en día.
Tras la retirada de la URSS, los talibanes tomaron el poder. La invasión estadounidense impuso un nuevo presidente en el gobierno, Hamid Karzai, acusado de corrupción y fraude, que duró hasta 2014, siendo sustituído brevemente por otros candidatos  y luego siendo reelegido y el año pasado sustituído por un residente en EEUU y antiguo empleado del Banco mundial que fue su ministro de economía,
Asharf Ghani Ahmadzai
.
Irak
Al año siguiente de la invasión soviética de Afganistán, en 1979, Saddam Hussein se hacía con el poder en Irak. Al año siguiente iniciaba
una guerra con Irán
con apoyo occidental. Compañías americanas fabricaron armas químicas para Irak y a
Irán se le vendieron armas para financiar las Contras Nicaragüenses
anticomunistas. Negocio redondo.
Cuando terminó la guerra de Irán-Irak y se invadió a Kuwait, proveedor de petróleo, Saddam ya se convirtió en un problema y comenzó la
guerra del Golfo
con unas 5000 víctimas civiles. Los años de posguerra fueron duros para Irak. Sanciones, embargos y bombardeos periódicos por parte de la OTAN lo dejaron arruinado. Después del 11-S, acusado de tener armas de destrucción masiva (acusación que se demostró falsa), se invadió Irak. Tras la ocupación occidental, pasó a ser la base del EI (recordemos que
Al-Baghdadi
es Iraquí) y a tener
atentados
y
secuestros
casi a diario. Hoy en día casi un tercio del país y una de sus ciudades más importantes (Mosul) son parte del EI.
Libia
Cuando surgieron como por arte de magia ""revoluciones populares"" por todo el norte de África, Gadafi fue un objetivo importante. Ya había tenido sus más y sus menos con EEUU (bombardearon Trípoli en 1986 acusando a Gadafi de patrocinar atentados) pero esta vez llegó el momento de quitarlo del medio. Gadafi era muy popular en Europa.
En España recibió regalos, comió con los reyes y fue recibido por el presidente
.
Pagó la campaña de Sarkozy.
Gadafi había conseguido que Libia fuese el país africano con más PIB e IDH. Durante la ""primavera árabe"" se estableció una zona de exclusión aérea para evitar respuesta armada del gobierno y se
armó a los rebeldes libios
, a los que se
reconoció como gobierno legítimo
.
A Gadafi se le ejecutó como un perro
y sin derecho a un juicio justo. Hasta Human Rights Watch protestó por esto.
Tras estes sucesos Libia se descompuso. Hubo una guerra civil y anarquía que dura hasta hoy. Varias facciones se pelean por lo que queda, entre ellas el Estado Islámico.
Más de la mitad de Libia y sus pozos de petróleo están en manos de islamistas.
Muchos refugiados provienen de este país. ¿Dónde estaban con Gadafi?. Nuevamente cuando se aborda el drama de los refugiados se olvida lo anterior.
Egipto
Tras las protestas egipcias, Mubarak renunció al poder. Se celebraron unas elecciones que dieron la victoria a Mohamed Morsi de los Hermanos Musulmanes (islamistas moderados). Al poco rato, un golpe de estado militar las declaró nulas, condenó a muerte a varios cientos de integrantes del partido,
incluyendo a Morsi
y estableció una dictadura como la de Mubarak, que fue absuelto en un juicio después de haber sido condenado en otro. Se volvió al punto de partida. Curiosamente apenas hubo nadie que se opusiese en Europa al golpe de estado y apenas se habla de ello. De hecho,
fue recibido en España
y
EEUU reanudó la ayuda militar a Egipto.
Siria
Algo parecido a Libia. Tras las protestas contra Al-Asad (con también muestras de apoyo por parte de la población), se iniciaron las hostilidades.
Nuevamente se pagó a los rebeldes
(que volvían a ser demócratas de toda la vida, hasta que fue imposible seguirlos presentando así), y se esperó que la
ayuda cambiase la guerra
, estabilizada por el ejército Sirio partidario de Al-Asad, laico y panarabista del partido Baaz, como Saddam y parecido a Gadafi. El resultado vuelve a ser conocido. Siria se convirtió en la base más importante del Estado Islámico, que sólo comenzo a ser conocido cuando se volvió demasiado poderoso (gracias a la ayuda extranjera en la zona). La guerra sigue estancada y
Siria es el principal origen de refugiados
.
Creo que el próximo problema va a estar en Turquía. Se están armando a  los kurdos que son del PKK (considerado terrorista por la UE y EEUU) y
ya ha habido problemas
. Turquía ya ha bombardeado el Kurdistán. ¿Tendremos una nueva guerra a nuestras puertas?.
Todo esto se omite cuando se habla de atentados islamistas o refugiados pidiendo asilo. La intervención occidental ha hecho mucho más daño que la no-intervención. Pero claro, esta es una verdad incómoda que nadie quiere reconocer. Oriente próximo se desangrará durante el tiempo que a occidente le venga en gana mientras pueda expoliarlo. Todo lo demás son daños colaterales para ellos.
La vergüenza de los periódicos apoyando a los rebeldes para luego denostarlos, las armas entregadas usadas contra nuestra población (atentados) y la gente que huye de las zonas de combate antes prósperas... Es todo culpa de los que han organizado todo esto. La OTAN y el capital. Basta con recordar un poco lo que ha pasado para que cualquiera pueda ver esto.
Muy interesantes, buenos resumenes
El tema de los islamistas y tal si es posible que empezara ahí
Pero creo que ha habido situaciones parecidas antes. En las que un país (principalmente EEUU) ha armado a una facción y luego ha tenido que ir a luchar contra ella
Por cierto ¿puedes decirme si estás a favor de intervenir militarmente en Siria? ¿estás a favor de acoger a los refugiados?
¿crees que los partidarios de Irán ganarán en Yemen?","Muy interesantes, buenos resumenes
El tema de los islamistas y tal si es posible que empezara ahí
Pero creo que ha habido situaciones parecidas antes. En las que un país (principalmente EEUU) ha armado a una facción y luego ha tenido que ir a luchar contra ella
Por cierto ¿puedes decirme si estás a favor de intervenir militarmente en Siria? ¿estás a favor de acoger a los refugiados?
¿crees que los partidarios de Irán ganarán en Yemen?",True,False
inmigracion,2015,4514261,El problema que hemos creado,https://forocoches.com/foro/showthread.php?t=4514261,1,205846685,13,6f964d0235518abc,2015-09-08 03:42:00,2015,False,que vergüenza de mundo,que vergüenza de mundo,False,False
inmigracion,2015,4514261,El problema que hemos creado,https://forocoches.com/foro/showthread.php?t=4514261,1,205847564,14,931158a037f1173d,2015-09-08 04:25:00,2015,False,"Cita de
MTNZ!
Pues se me olvidó hablar de ellos, pero es un tema muy largo, ocuparía 3 hilos jajaja.
eres de los que les enseñas la luna y se quedan mirandote el dedo.
El punto mas importante hoy en dia es que los americanos son los primeros en sufrir a sus politicos despotas y que son manipulados por los mismos de siempre. busca el discurso de netanyahu al congreso americano y como lo interrumpieron 40 veces para aplaudirle y sabras de lo que hablo
la unica razon por la que deberian de votar en masa a donald trump es porque se va a financiar su campaña de manera independiente, y no le tendran agarrado por los huevos como tienen al 99% de los politicos","eres de los que les enseñas la luna y se quedan mirandote el dedo.
El punto mas importante hoy en dia es que los americanos son los primeros en sufrir a sus politicos despotas y que son manipulados por los mismos de siempre. busca el discurso de netanyahu al congreso americano y como lo interrumpieron 40 veces para aplaudirle y sabras de lo que hablo
la unica razon por la que deberian de votar en masa a donald trump es porque se va a financiar su campaña de manera independiente, y no le tendran agarrado por los huevos como tienen al 99% de los politicos",True,False
inmigracion,2015,4514261,El problema que hemos creado,https://forocoches.com/foro/showthread.php?t=4514261,1,205847697,15,abc09230f1181e2c,2015-09-08 04:34:00,2015,False,Buen resumen. Tratan de tapar la mierda con la alfombra y no saben el polvo que levantan...,Buen resumen. Tratan de tapar la mierda con la alfombra y no saben el polvo que levantan...,False,False
inmigracion,2015,4514261,El problema que hemos creado,https://forocoches.com/foro/showthread.php?t=4514261,1,205870290,16,ad4fc7f560fc4c5a,2015-09-08 13:48:00,2015,False,"Cita de
ladrillos S.A
Muy interesantes, buenos resumenes
El tema de los islamistas y tal si es posible que empezara ahí
Pero creo que ha habido situaciones parecidas antes. En las que un país (principalmente EEUU) ha armado a una facción y luego ha tenido que ir a luchar contra ella
Por cierto ¿puedes decirme si estás a favor de intervenir militarmente en Siria? ¿estás a favor de acoger a los refugiados?
¿crees que los partidarios de Irán ganarán en Yemen?
Como bien dices es un resumen por encima. Claro que ha habido situaciones parecidas (Khemeres Rojos por ejemplo) pero fueron neutralizadas con el tiempo. Esta, sin embargo, nos repercute hoy y ha sido agravada por las sucesivas intervenciones militares en la zona. Y mucho me temo que sólo puede ir a más.
No estoy a favor de intervenir directamente en Siria, pero debería de darse ayuda militar a Al-Asad y mandar observadores militares sobre el terreno. Primero es ganar la guerra al ISIS, y luego estabilizar la zona que es lo más difícil.
Desconozco la situación de Yemen, pero con Arabia de por medio, con el ejército que tiene, tienen las de perder. Pero pueden perder la guerra y ganar la paz, los bombardeos saudíes solo ganan adeptos para los rebeldes yemeníes.
Cita de
vathen
eres de los que les enseñas la luna y se quedan mirandote el dedo.
El punto mas importante hoy en dia es que los americanos son los primeros en sufrir a sus politicos despotas y que son manipulados por los mismos de siempre. busca el discurso de netanyahu al congreso americano y como lo interrumpieron 40 veces para aplaudirle y sabras de lo que hablo
la unica razon por la que deberian de votar en masa a donald trump es porque se va a financiar su campaña de manera independiente, y no le tendran agarrado por los huevos como tienen al 99% de los politicos
En absoluto, miro el dedo y lo que lo rodea para entender como se ha llegado a la luna. La luna se ve a simple vista.
Los americanos son una sociedad muy democrática interiormente aunque tiene muchos problemas todavía, otra cosa es que fuera su país haga lo que quiera fuera. No creo que sean unos déspotas, yo creo que existe una élite capitalista y militar (el famoso complejo militar-industrial
del que advertía Eisenhower).
No dudo de que Donald Trump tenga pasta para pagar su campaña, pero va a estar agarrado de los huevos de todas maneras. No se puede gobernar un país con tantos conflictos de intereses sin inclinarte por un lado u otro, además de que necesitará apoyos. Y está claro que el lobby judío es muy poderoso en EEUU, pero no han conseguido gran cosa con Irán por ejemplo.
Cita de
Rana_Gustavo
Buen resumen. Tratan de tapar la mierda con la alfombra y no saben el polvo que levantan...
Esto es omitido SIEMPRE. Y es la causa del problema, el origen, el primer huevo del monstruo.","Como bien dices es un resumen por encima. Claro que ha habido situaciones parecidas (Khemeres Rojos por ejemplo) pero fueron neutralizadas con el tiempo. Esta, sin embargo, nos repercute hoy y ha sido agravada por las sucesivas intervenciones militares en la zona. Y mucho me temo que sólo puede ir a más.
No estoy a favor de intervenir directamente en Siria, pero debería de darse ayuda militar a Al-Asad y mandar observadores militares sobre el terreno. Primero es ganar la guerra al ISIS, y luego estabilizar la zona que es lo más difícil.
Desconozco la situación de Yemen, pero con Arabia de por medio, con el ejército que tiene, tienen las de perder. Pero pueden perder la guerra y ganar la paz, los bombardeos saudíes solo ganan adeptos para los rebeldes yemeníes.
En absoluto, miro el dedo y lo que lo rodea para entender como se ha llegado a la luna. La luna se ve a simple vista.
Los americanos son una sociedad muy democrática interiormente aunque tiene muchos problemas todavía, otra cosa es que fuera su país haga lo que quiera fuera. No creo que sean unos déspotas, yo creo que existe una élite capitalista y militar (el famoso complejo militar-industrial
del que advertía Eisenhower).
No dudo de que Donald Trump tenga pasta para pagar su campaña, pero va a estar agarrado de los huevos de todas maneras. No se puede gobernar un país con tantos conflictos de intereses sin inclinarte por un lado u otro, además de que necesitará apoyos. Y está claro que el lobby judío es muy poderoso en EEUU, pero no han conseguido gran cosa con Irán por ejemplo.
Esto es omitido SIEMPRE. Y es la causa del problema, el origen, el primer huevo del monstruo.",True,False
